
Project:     S1R2 a-d
Program:     GrafNav Lite Version 8.20.0522
Profile:     UTM
Source:      GPS Epochs(Combined)
ProcessInfo: Run (1) by Unknown on 10/19/2010 at 18:28:46

Datum:       WGS84, (processing datum)
Master 1:    Name S1Base, Status ENABLED
             Antenna height 0.000 m, to L1-PC (Generic)
             Position 61 06 47.93987, -147 01 37.74559, 661.105 m (WGS84, Ellipsoidal hgt)
Remote:      Antenna height 0.000 m, to L1-PC (Generic)

Map projection Info:
  UTM Zone:    6
SD/Covariance Scaling Settings:
  Position: No scaling (1-sigma)
  Velocity: No scaling (1-sigma)
  Increase SD on kinematic float: No

Stati     GPSTime       Date      Easting     Northing    H-Ell SDHoriz SDHeigh Q
            (HMS)      (MDY)          (m)          (m)      (m)     (m)     (m)  
326-K 20:18:30.00  5/18/2010   504669.426  6785022.007  339.472   0.023   0.038 2
327-K 20:19:00.00  5/18/2010   504669.426  6785022.004  339.474   0.023   0.038 2
328-K 20:19:30.00  5/18/2010   504669.424  6785021.999  339.471   0.023   0.038 2
329-K 20:20:00.00  5/18/2010   504669.422  6785022.000  339.478   0.023   0.038 2
330-K 20:20:30.00  5/18/2010   504669.421  6785022.000  339.486   0.023   0.038 2
331-K 20:21:00.00  5/18/2010   504669.421  6785021.996  339.488   0.023   0.038 2
332-K 20:21:30.00  5/18/2010   504669.418  6785021.989  339.478   0.023   0.038 2
333-K 20:22:00.00  5/18/2010   504669.416  6785021.989  339.477   0.023   0.038 2
334-K 20:22:30.00  5/18/2010   504669.414  6785021.984  339.480   0.023   0.038 2
335-K 20:23:00.00  5/18/2010   504669.415  6785021.984  339.489   0.024   0.038 2
336-K 20:23:30.00  5/18/2010   504669.413  6785021.985  339.497   0.024   0.038 2
337-K 20:24:00.00  5/18/2010   504669.411  6785021.983  339.498   0.024   0.038 2
338-K 20:24:30.00  5/18/2010   504669.410  6785021.976  339.492   0.024   0.038 2
339-K 20:25:00.00  5/18/2010   504669.407  6785021.972  339.485   0.024   0.038 2
340-K 20:25:30.00  5/18/2010   504669.407  6785021.971  339.491   0.024   0.038 2
341-K 20:26:00.00  5/18/2010   504669.406  6785021.969  339.492   0.024   0.038 2
342-K 20:26:30.00  5/18/2010   504669.402  6785021.964  339.490   0.024   0.038 2
343-K 20:27:00.00  5/18/2010   504669.400  6785021.964  339.492   0.024   0.038 2
344-K 20:27:30.00  5/18/2010   504669.397  6785021.961  339.491   0.024   0.037 2
345-K 20:28:00.00  5/18/2010   504669.393  6785021.958  339.491   0.024   0.037 2
346-K 20:28:30.00  5/18/2010   504669.389  6785021.954  339.483   0.024   0.037 2
347-K 20:29:00.00  5/18/2010   504669.387  6785021.949  339.482   0.024   0.037 2
348-K 20:29:30.00  5/18/2010   504669.387  6785021.946  339.487   0.024   0.037 2
349-K 20:30:00.00  5/18/2010   504669.383  6785021.944  339.487   0.024   0.037 2
350-K 20:30:30.00  5/18/2010   504669.381  6785021.938  339.478   0.024   0.037 2
351-K 20:31:00.00  5/18/2010   504669.379  6785021.941  339.495   0.024   0.037 2
352-K 20:31:30.00  5/18/2010   504669.378  6785021.932  339.489   0.024   0.037 2
353-K 20:32:00.00  5/18/2010   504669.376  6785021.932  339.495   0.024   0.037 2
354-K 20:32:30.00  5/18/2010   504669.375  6785021.932  339.504   0.024   0.037 2
355-K 20:33:00.00  5/18/2010   504669.374  6785021.932  339.507   0.024   0.037 2
356-K 20:33:30.00  5/18/2010   504669.371  6785021.927  339.497   0.024   0.037 2
357-K 20:34:00.00  5/18/2010   504669.371  6785021.923  339.494   0.024   0.037 2
358-K 20:34:30.00  5/18/2010   504669.368  6785021.919  339.487   0.024   0.037 2
359-K 20:35:00.00  5/18/2010   504669.367  6785021.906  339.471   0.024   0.037 2
360-K 20:35:30.00  5/18/2010   504669.364  6785021.899  339.452   0.025   0.038 2
361-K 20:36:00.00  5/18/2010   504669.364  6785021.911  339.478   0.026   0.040 2
362-K 20:36:30.00  5/18/2010   504669.361  6785021.908  339.476   0.026   0.040 2
363-K 20:37:00.00  5/18/2010   504669.357  6785021.907  339.482   0.026   0.040 2
364-K 20:37:30.00  5/18/2010   504669.356  6785021.907  339.479   0.026   0.040 2
365-K 20:38:00.00  5/18/2010   504669.352  6785021.905  339.476   0.026   0.040 2
366-K 20:38:30.00  5/18/2010   504669.351  6785021.897  339.472   0.026   0.040 2
367-K 20:39:00.00  5/18/2010   504669.351  6785021.898  339.475   0.026   0.040 2
368-K 20:39:30.00  5/18/2010   504669.347  6785021.893  339.472   0.026   0.039 2
369-K 20:40:00.00  5/18/2010   504669.347  6785021.894  339.473   0.026   0.039 2
370-K 20:40:30.00  5/18/2010   504669.344  6785021.897  339.478   0.026   0.039 2
371-K 20:41:00.00  5/18/2010   504669.339  6785021.893  339.474   0.025   0.039 2
372-K 20:41:30.00  5/18/2010   504669.336  6785021.886  339.470   0.025   0.039 2
373-K 20:42:00.00  5/18/2010   504669.333  6785021.880  339.468   0.025   0.038 2
374-K 20:42:30.00  5/18/2010   504669.330  6785021.879  339.470   0.025   0.038 2
375-K 20:43:00.00  5/18/2010   504669.326  6785021.872  339.468   0.025   0.038 2
376-K 20:43:30.00  5/18/2010   504669.326  6785021.865  339.462   0.025   0.038 2
377-K 20:44:00.00  5/18/2010   504669.323  6785021.870  339.466   0.025   0.038 2
378-K 20:44:30.00  5/18/2010   504669.320  6785021.869  339.470   0.025   0.037 2
379-K 20:45:00.00  5/18/2010   504669.320  6785021.865  339.467   0.025   0.037 2
380-K 20:45:30.00  5/18/2010   504669.319  6785021.861  339.467   0.025   0.037 2
381-K 20:46:00.00  5/18/2010   504669.317  6785021.861  339.471   0.025   0.037 2
382-K 20:46:30.00  5/18/2010   504669.315  6785021.858  339.471   0.025   0.037 2
383-K 20:47:00.00  5/18/2010   504669.314  6785021.860  339.473   0.025   0.036 2
384-K 20:47:30.00  5/18/2010   504669.313  6785021.858  339.465   0.025   0.036 2
385-K 20:48:00.00  5/18/2010   504669.312  6785021.850  339.463   0.025   0.036 2
386-K 20:48:30.00  5/18/2010   504669.309  6785021.852  339.474   0.025   0.036 2
387-K 20:49:00.00  5/18/2010   504669.306  6785021.838  339.468   0.024   0.035 2
388-K 20:49:30.00  5/18/2010   504669.304  6785021.841  339.463   0.024   0.035 2
389-K 20:50:00.00  5/18/2010   504669.303  6785021.840  339.472   0.024   0.035 2
390-K 20:50:30.00  5/18/2010   504669.299  6785021.837  339.473   0.024   0.035 2
391-K 20:51:00.00  5/18/2010   504669.299  6785021.834  339.473   0.024   0.034 2
392-K 20:51:30.00  5/18/2010   504669.294  6785021.832  339.467   0.024   0.034 2
393-K 20:52:00.00  5/18/2010   504669.296  6785021.826  339.466   0.021   0.029 2
394-K 20:52:30.00  5/18/2010   504669.295  6785021.824  339.463   0.021   0.028 2
395-K 20:53:00.00  5/18/2010   504669.289  6785021.826  339.461   0.020   0.028 2
396-K 20:53:30.00  5/18/2010   504669.288  6785021.821  339.456   0.020   0.027 2
397-K 20:54:00.00  5/18/2010   504669.284  6785021.818  339.460   0.020   0.027 2
398-K 20:54:30.00  5/18/2010   504669.285  6785021.822  339.462   0.020   0.027 2
399-K 20:55:00.00  5/18/2010   504669.281  6785021.813  339.455   0.020   0.027 2
400-K 20:55:30.00  5/18/2010   504669.277  6785021.810  339.458   0.020   0.026 2
401-K 20:56:00.00  5/18/2010   504669.275  6785021.808  339.464   0.020   0.026 2
402-K 20:56:30.00  5/18/2010   504669.275  6785021.807  339.465   0.020   0.026 2
403-K 20:57:00.00  5/18/2010   504669.272  6785021.802  339.469   0.020   0.026 2
404-K 20:57:30.00  5/18/2010   504669.271  6785021.797  339.465   0.020   0.026 2
405-K 20:58:00.00  5/18/2010   504669.268  6785021.796  339.464   0.020   0.026 2
406-K 20:58:30.00  5/18/2010   504669.266  6785021.795  339.468   0.020   0.026 2
407-K 20:59:00.00  5/18/2010   504669.264  6785021.794  339.463   0.019   0.025 2
408-K 20:59:30.00  5/18/2010   504669.260  6785021.797  339.466   0.019   0.025 2
409-K 21:00:00.00  5/18/2010   504669.261  6785021.790  339.468   0.019   0.024 2
410-K 21:00:30.00  5/18/2010   504669.261  6785021.791  339.468   0.019   0.024 2
411-K 21:01:00.00  5/18/2010   504669.258  6785021.787  339.462   0.019   0.024 2
412-K 21:01:30.00  5/18/2010   504669.256  6785021.784  339.464   0.019   0.024 2
413-K 21:02:00.00  5/18/2010   504669.253  6785021.779  339.465   0.019   0.024 2
414-K 21:02:30.00  5/18/2010   504669.251  6785021.777  339.467   0.019   0.024 2
415-K 21:03:00.00  5/18/2010   504669.249  6785021.772  339.464   0.019   0.024 2
416-K 21:03:30.00  5/18/2010   504669.246  6785021.769  339.462   0.019   0.024 2
417-K 21:04:00.00  5/18/2010   504669.244  6785021.763  339.460   0.019   0.024 2
418-K 21:04:30.00  5/18/2010   504669.244  6785021.767  339.465   0.019   0.024 2
419-K 21:05:00.00  5/18/2010   504669.240  6785021.761  339.464   0.019   0.024 2
420-K 21:05:30.00  5/18/2010   504669.237  6785021.761  339.461   0.019   0.024 2
421-K 21:06:00.00  5/18/2010   504669.235  6785021.755  339.465   0.019   0.024 2
422-K 21:06:30.00  5/18/2010   504669.232  6785021.752  339.459   0.019   0.024 2
423-K 21:07:00.00  5/18/2010   504669.231  6785021.752  339.463   0.019   0.024 2
424-K 21:07:30.00  5/18/2010   504669.231  6785021.747  339.456   0.020   0.024 2
425-K 21:08:00.00  5/18/2010   504669.227  6785021.744  339.466   0.020   0.025 2
426-K 21:08:30.00  5/18/2010   504669.224  6785021.745  339.466   0.020   0.025 2
427-K 21:09:00.00  5/18/2010   504669.225  6785021.747  339.461   0.019   0.024 2
428-K 21:09:30.00  5/18/2010   504669.224  6785021.742  339.463   0.019   0.024 2
429-K 21:10:00.00  5/18/2010   504669.219  6785021.735  339.460   0.019   0.024 2
430-K 21:10:30.00  5/18/2010   504669.217  6785021.731  339.457   0.019   0.024 2
431-K 21:11:00.00  5/18/2010   504669.215  6785021.731  339.458   0.019   0.024 2
432-K 21:11:30.00  5/18/2010   504669.213  6785021.727  339.458   0.019   0.024 2
433-K 21:12:00.00  5/18/2010   504669.210  6785021.723  339.460   0.019   0.024 2
434-K 21:12:30.00  5/18/2010   504669.212  6785021.725  339.454   0.019   0.024 2
435-K 21:13:00.00  5/18/2010   504669.206  6785021.718  339.457   0.019   0.024 2
436-K 21:13:30.00  5/18/2010   504669.205  6785021.720  339.460   0.019   0.025 2
437-K 21:14:00.00  5/18/2010   504669.201  6785021.716  339.458   0.020   0.025 2
438-K 21:14:30.00  5/18/2010   504669.200  6785021.704  339.446   0.018   0.024 2
439-K 21:15:00.00  5/18/2010   504669.198  6785021.704  339.445   0.018   0.024 2
440-K 21:15:30.00  5/18/2010   504669.194  6785021.702  339.448   0.018   0.024 2
441-K 21:16:00.00  5/18/2010   504669.193  6785021.702  339.448   0.018   0.024 2
442-K 21:16:30.00  5/18/2010   504669.192  6785021.695  339.447   0.018   0.024 2
443-K 21:17:00.00  5/18/2010   504669.188  6785021.693  339.449   0.018   0.024 2
444-K 21:17:30.00  5/18/2010   504669.188  6785021.694  339.449   0.018   0.024 2
445-K 21:18:00.00  5/18/2010   504669.185  6785021.691  339.451   0.018   0.024 2
446-K 21:18:30.00  5/18/2010   504669.183  6785021.692  339.455   0.018   0.024 2
447-K 21:19:00.00  5/18/2010   504669.180  6785021.686  339.458   0.018   0.024 2
448-K 21:19:30.00  5/18/2010   504669.180  6785021.684  339.460   0.018   0.024 2
449-K 21:20:00.00  5/18/2010   504669.179  6785021.683  339.455   0.018   0.024 2
450-K 21:20:30.00  5/18/2010   504669.178  6785021.678  339.454   0.018   0.024 2
451-K 21:21:00.00  5/18/2010   504669.176  6785021.675  339.454   0.018   0.024 2
452-K 21:21:30.00  5/18/2010   504669.175  6785021.674  339.451   0.018   0.024 2
453-K 21:22:00.00  5/18/2010   504669.172  6785021.671  339.453   0.018   0.024 2
454-K 21:22:30.00  5/18/2010   504669.168  6785021.668  339.457   0.018   0.024 2
455-K 21:23:00.00  5/18/2010   504669.166  6785021.669  339.452   0.018   0.024 2
456-K 21:23:30.00  5/18/2010   504669.164  6785021.664  339.448   0.018   0.024 2
457-K 21:24:00.00  5/18/2010   504669.164  6785021.664  339.449   0.018   0.024 2
458-K 21:24:30.00  5/18/2010   504669.160  6785021.660  339.447   0.018   0.024 2
459-K 21:25:00.00  5/18/2010   504669.156  6785021.660  339.451   0.018   0.024 2
460-K 21:25:30.00  5/18/2010   504669.156  6785021.657  339.451   0.018   0.024 2
461-K 21:26:00.00  5/18/2010   504669.153  6785021.654  339.445   0.018   0.024 2
462-K 21:26:30.00  5/18/2010   504669.153  6785021.659  339.446   0.018   0.024 2
463-K 21:27:00.00  5/18/2010   504669.149  6785021.653  339.448   0.018   0.024 2
464-K 21:27:30.00  5/18/2010   504669.149  6785021.654  339.440   0.017   0.024 2
465-K 21:28:00.00  5/18/2010   504669.146  6785021.648  339.441   0.017   0.024 2
466-K 21:28:30.00  5/18/2010   504669.144  6785021.646  339.439   0.017   0.024 2
467-K 21:29:00.00  5/18/2010   504669.141  6785021.648  339.444   0.017   0.024 2
468-K 21:29:30.00  5/18/2010   504669.140  6785021.641  339.450   0.017   0.024 2
469-K 21:30:00.00  5/18/2010   504669.141  6785021.643  339.449   0.017   0.024 2
470-K 21:30:30.00  5/18/2010   504669.138  6785021.640  339.440   0.017   0.024 2
471-K 21:31:00.00  5/18/2010   504669.137  6785021.637  339.445   0.017   0.024 2
472-K 21:31:30.00  5/18/2010   504669.132  6785021.635  339.448   0.017   0.025 2
473-K 21:32:00.00  5/18/2010   504669.133  6785021.634  339.439   0.017   0.025 2
474-K 21:32:30.00  5/18/2010   504669.128  6785021.632  339.440   0.017   0.025 2
475-K 21:33:00.00  5/18/2010   504669.125  6785021.630  339.443   0.017   0.025 2
476-K 21:33:30.00  5/18/2010   504669.123  6785021.625  339.442   0.017   0.025 2
477-K 21:34:00.00  5/18/2010   504669.122  6785021.625  339.437   0.017   0.025 2
478-K 21:34:30.00  5/18/2010   504669.117  6785021.623  339.440   0.017   0.025 2
479-K 21:35:00.00  5/18/2010   504669.115  6785021.620  339.439   0.017   0.025 2
480-K 21:35:30.00  5/18/2010   504669.114  6785021.616  339.433   0.017   0.025 2
481-K 21:36:00.00  5/18/2010   504669.109  6785021.617  339.438   0.018   0.025 2
482-K 21:36:30.00  5/18/2010   504669.105  6785021.618  339.444   0.018   0.025 2
483-K 21:37:00.00  5/18/2010   504669.102  6785021.613  339.444   0.018   0.025 2
484-K 21:37:30.00  5/18/2010   504669.102  6785021.611  339.439   0.018   0.025 2
485-K 21:38:00.00  5/18/2010   504669.101  6785021.610  339.434   0.018   0.026 2
486-K 21:38:30.00  5/18/2010   504669.102  6785021.602  339.427   0.018   0.026 2
487-K 21:39:00.00  5/18/2010   504669.102  6785021.592  339.416   0.018   0.027 2
488-K 21:39:30.00  5/18/2010   504669.094  6785021.601  339.440   0.020   0.030 2
489-K 21:40:00.00  5/18/2010   504669.091  6785021.598  339.443   0.020   0.030 2
490-K 21:40:30.00  5/18/2010   504669.089  6785021.596  339.442   0.020   0.030 2
491-K 21:41:00.00  5/18/2010   504669.088  6785021.596  339.437   0.020   0.030 2
492-K 21:41:30.00  5/18/2010   504669.086  6785021.593  339.443   0.020   0.030 2
493-K 21:42:00.00  5/18/2010   504669.085  6785021.590  339.439   0.020   0.030 2
494-K 21:42:30.00  5/18/2010   504669.083  6785021.589  339.436   0.020   0.030 2
495-K 21:43:00.00  5/18/2010   504669.078  6785021.587  339.442   0.020   0.031 2
496-K 21:43:30.00  5/18/2010   504669.077  6785021.582  339.435   0.020   0.031 2
497-K 21:44:00.00  5/18/2010   504669.075  6785021.579  339.433   0.020   0.031 2
498-K 21:44:30.00  5/18/2010   504669.071  6785021.578  339.441   0.020   0.031 2
499-K 21:45:00.00  5/18/2010   504669.070  6785021.576  339.436   0.020   0.031 2
500-K 21:45:30.00  5/18/2010   504669.070  6785021.575  339.432   0.020   0.031 2
501-K 21:46:00.00  5/18/2010   504669.068  6785021.571  339.429   0.020   0.031 2
502-K 21:46:30.00  5/18/2010   504669.066  6785021.570  339.430   0.020   0.031 2
503-K 21:47:00.00  5/18/2010   504669.062  6785021.568  339.428   0.020   0.031 2
504-K 21:47:30.00  5/18/2010   504669.063  6785021.567  339.433   0.020   0.031 2
505-K 21:48:00.00  5/18/2010   504669.061  6785021.562  339.432   0.020   0.032 2
506-K 21:48:30.00  5/18/2010   504669.056  6785021.560  339.439   0.020   0.032 2
507-K 21:49:00.00  5/18/2010   504669.054  6785021.558  339.439   0.020   0.032 2
508-K 21:49:30.00  5/18/2010   504669.051  6785021.554  339.435   0.020   0.032 2
509-K 21:50:00.00  5/18/2010   504669.049  6785021.552  339.434   0.020   0.032 2
510-K 21:50:30.00  5/18/2010   504669.048  6785021.550  339.433   0.020   0.032 2
511-K 21:51:00.00  5/18/2010   504669.045  6785021.545  339.433   0.020   0.032 2
512-K 21:51:30.00  5/18/2010   504669.043  6785021.543  339.437   0.020   0.032 2
513-K 21:52:00.00  5/18/2010   504669.041  6785021.542  339.430   0.020   0.032 2
514-K 21:52:30.00  5/18/2010   504669.038  6785021.540  339.433   0.020   0.032 2
515-K 21:53:00.00  5/18/2010   504669.034  6785021.534  339.427   0.020   0.032 2
516-K 21:53:30.00  5/18/2010   504669.032  6785021.531  339.432   0.020   0.032 2
517-K 21:54:00.00  5/18/2010   504669.031  6785021.528  339.436   0.020   0.033 2
518-K 21:54:30.00  5/18/2010   504669.028  6785021.525  339.435   0.020   0.033 2
519-K 21:55:00.00  5/18/2010   504669.027  6785021.523  339.428   0.020   0.033 2
520-K 21:55:30.00  5/18/2010   504669.024  6785021.521  339.432   0.020   0.033 2
521-K 21:56:00.00  5/18/2010   504669.022  6785021.518  339.432   0.020   0.033 2
522-K 21:56:30.00  5/18/2010   504669.018  6785021.515  339.431   0.020   0.033 2
523-K 21:57:00.00  5/18/2010   504669.017  6785021.513  339.428   0.020   0.033 2
524-K 21:57:30.00  5/18/2010   504669.015  6785021.510  339.425   0.020   0.033 2
525-K 21:58:00.00  5/18/2010   504669.012  6785021.508  339.425   0.020   0.033 2
526-K 21:58:30.00  5/18/2010   504669.010  6785021.506  339.430   0.020   0.033 2
527-K 21:59:00.00  5/18/2010   504669.007  6785021.505  339.423   0.020   0.033 2
528-K 21:59:30.00  5/18/2010   504669.005  6785021.499  339.421   0.020   0.033 2
529-K 22:00:00.00  5/18/2010   504669.003  6785021.498  339.421   0.020   0.033 2
530-K 22:00:30.00  5/18/2010   504669.001  6785021.496  339.416   0.020   0.033 2
531-K 22:01:00.00  5/18/2010   504668.999  6785021.496  339.421   0.020   0.033 2
532-K 22:01:30.00  5/18/2010   504668.997  6785021.492  339.416   0.020   0.033 2
533-K 22:02:00.00  5/18/2010   504668.993  6785021.492  339.420   0.020   0.033 2
534-K 22:02:30.00  5/18/2010   504668.991  6785021.487  339.417   0.020   0.033 2
535-K 22:03:00.00  5/18/2010   504668.989  6785021.484  339.423   0.020   0.033 2
536-K 22:03:30.00  5/18/2010   504668.988  6785021.480  339.417   0.020   0.033 2
537-K 22:04:00.00  5/18/2010   504668.985  6785021.478  339.419   0.020   0.033 2
538-K 22:04:30.00  5/18/2010   504668.983  6785021.475  339.420   0.020   0.033 2
539-K 22:05:00.00  5/18/2010   504668.979  6785021.472  339.422   0.020   0.033 2
540-K 22:05:30.00  5/18/2010   504668.978  6785021.470  339.424   0.020   0.033 2
541-K 22:06:00.00  5/18/2010   504668.977  6785021.466  339.419   0.020   0.033 2
542-K 22:06:30.00  5/18/2010   504668.981  6785021.438  339.372   0.019   0.030 2
543-K 22:07:00.00  5/18/2010   504668.970  6785021.463  339.441   0.018   0.029 2
544-K 22:07:30.00  5/18/2010   504668.968  6785021.463  339.442   0.018   0.029 2
545-K 22:08:00.00  5/18/2010   504668.965  6785021.461  339.440   0.018   0.029 2
546-K 22:08:30.00  5/18/2010   504668.965  6785021.457  339.432   0.018   0.029 2
547-K 22:09:00.00  5/18/2010   504668.964  6785021.452  339.425   0.018   0.029 2
548-K 22:09:30.00  5/18/2010   504668.960  6785021.451  339.431   0.018   0.029 2
549-K 22:10:00.00  5/18/2010   504668.959  6785021.446  339.423   0.018   0.029 2
550-K 22:10:30.00  5/18/2010   504668.957  6785021.445  339.426   0.018   0.029 2
551-K 22:11:00.00  5/18/2010   504668.952  6785021.441  339.427   0.018   0.029 2
552-K 22:11:30.00  5/18/2010   504668.952  6785021.439  339.421   0.018   0.029 2
553-K 22:12:00.00  5/18/2010   504668.950  6785021.435  339.423   0.018   0.029 2
554-K 22:12:30.00  5/18/2010   504668.949  6785021.430  339.419   0.018   0.029 2
555-K 22:13:00.00  5/18/2010   504668.948  6785021.428  339.417   0.018   0.029 2
556-K 22:13:30.00  5/18/2010   504668.945  6785021.426  339.417   0.018   0.029 2
557-K 22:14:00.00  5/18/2010   504668.943  6785021.424  339.414   0.018   0.029 2
558-K 22:14:30.00  5/18/2010   504668.940  6785021.422  339.414   0.018   0.029 2
559-K 22:15:00.00  5/18/2010   504668.939  6785021.424  339.414   0.018   0.029 2
560-K 22:15:30.00  5/18/2010   504668.935  6785021.419  339.418   0.018   0.029 2
561-K 22:16:00.00  5/18/2010   504668.934  6785021.416  339.415   0.018   0.029 2
562-K 22:16:30.00  5/18/2010   504668.929  6785021.414  339.420   0.018   0.029 2
563-K 22:17:00.00  5/18/2010   504668.929  6785021.413  339.419   0.018   0.029 2
564-K 22:17:30.00  5/18/2010   504668.929  6785021.409  339.411   0.018   0.029 2
565-K 22:18:00.00  5/18/2010   504668.923  6785021.409  339.416   0.018   0.029 2
566-K 22:18:30.00  5/18/2010   504668.921  6785021.405  339.414   0.018   0.029 2
567-K 22:19:00.00  5/18/2010   504668.919  6785021.404  339.416   0.018   0.029 2
568-K 22:19:30.00  5/18/2010   504668.918  6785021.403  339.416   0.019   0.030 2
569-K 22:20:00.00  5/18/2010   504668.916  6785021.402  339.418   0.019   0.030 2
570-K 22:20:30.00  5/18/2010   504668.914  6785021.402  339.414   0.019   0.030 2
571-K 22:21:00.00  5/18/2010   504668.912  6785021.400  339.426   0.019   0.030 2
572-K 22:21:30.00  5/18/2010   504668.909  6785021.396  339.425   0.019   0.030 2
573-K 22:22:00.00  5/18/2010   504668.907  6785021.388  339.423   0.019   0.030 2
574-K 22:22:30.00  5/18/2010   504668.906  6785021.386  339.426   0.019   0.030 2
575-K 22:23:00.00  5/18/2010   504668.901  6785021.381  339.418   0.019   0.030 2
576-K 22:23:30.00  5/18/2010   504668.900  6785021.377  339.422   0.019   0.030 2
577-K 22:24:00.00  5/18/2010   504668.898  6785021.377  339.418   0.019   0.030 2
578-K 22:24:30.00  5/18/2010   504668.897  6785021.371  339.417   0.018   0.030 2
579-K 22:25:00.00  5/18/2010   504668.893  6785021.368  339.421   0.018   0.030 2
580-K 22:25:30.00  5/18/2010   504668.892  6785021.365  339.417   0.018   0.030 2
581-K 22:26:00.00  5/18/2010   504668.887  6785021.365  339.420   0.018   0.030 2
582-K 22:26:30.00  5/18/2010   504668.885  6785021.361  339.422   0.018   0.030 2
583-K 22:27:00.00  5/18/2010   504668.886  6785021.357  339.416   0.018   0.030 2
584-K 22:27:30.00  5/18/2010   504668.883  6785021.356  339.411   0.018   0.030 2
585-K 22:28:00.00  5/18/2010   504668.878  6785021.355  339.416   0.018   0.030 2
586-K 22:28:30.00  5/18/2010   504668.879  6785021.352  339.409   0.018   0.030 2
